id,url,canonical_url,source_domain,title_from_excel,title_from_page,source_type,reliability_label,status,original_file_name,original_sheet_name,original_row_number,fetched_at,content_hash,error_message
11,https://www.szsrdi.com/,https://www.szsrdi.com,szsrdi.com,,[![深圳市专精特新企业发展协会](https://www.szsrdi.com/theme/default/images/logo.png)](https://www.szsrdi.com/),unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,深圳,13,2026-05-20T21:44:37.621711+00:00,577838308478c3e0bca517de68a0593ddb883db4278938bc19358da3920e715e,
12,http://www.szpis.cn/,http://www.szpis.cn,szpis.cn,,[![](/upload/document5/55116/image/20250514103627315.png)](/index),unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,深圳,14,2026-05-20T21:44:37.623317+00:00,e09e6d9ed998698722e3fe83ad367dbca623cc08cab624b843939c25fdc7f5ac,
13,https://www.sieia.org/,https://www.sieia.org,sieia.org,,金博会重磅！科创榜生态联盟“投资并购百人会”...,unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,深圳,15,2026-05-20T21:44:37.625122+00:00,9e23703f6a577099ed98477dfb04d23583ee37d331c45cea5768a9679ec4c346,
14,https://www.sesacn.com/,https://www.sesacn.com,sesacn.com,,,unknown,low,failed,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,深圳,16,,,Failed to fetch url
15,http://szgch.org/,http://szgch.org,szgch.org,,![](/template/default/Public/home/images/top_my1.png),unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,深圳,17,2026-05-20T21:44:37.627002+00:00,417fe0980b6b9603a7f4d143ca2835a5c0c2d9cfedd510daf65610d546e11e5b,
16,http://www.szicpa.com/,http://www.szicpa.com,szicpa.com,,![深圳市创新产业融合促进会](/User/@ICPA/UPIMG/LOGO.png),unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,深圳,19,2026-05-20T21:44:53.498868+00:00,99812d7ff5248c8743ddfe67c7c5dd1657c0b8725400f4fb6dfd9085d97cfbab,
17,https://www.szbiomed.cn/,https://www.szbiomed.cn,szbiomed.cn,,[新产业董事长，上榜福布斯最佳CEO！](/xydt/info_20.aspx?itemid=2654),unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,深圳,20,2026-05-20T21:44:53.500914+00:00,07b4263e865f2b2d790560165159cd48d710c1bdc72bae142cbadafd0c780752,
18,https://szida.org/,https://szida.org,szida.org,,特洛克科技：双子星移动电源，重塑用电自由,unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,深圳,21,2026-05-20T21:44:53.502120+00:00,dd9911f479abf5240ec65ee4c8b7e04d8914d0c54f2975aa196410398435fd5c,
19,http://xhjjxh.cn/index.html,http://xhjjxh.cn/index.html,xhjjxh.cn,,![描述](https://cdn.yun.sooce.cn/4/76797/jpg/177000064458651efc8729dc75b2127c05356cefdeda2.jpg?version=0),unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,深圳,22,2026-05-20T21:44:53.502882+00:00,ecf2a56e016313cc2bf5ce71e635632dc0b0b5071ade4f55e0e5680809b9cabb,
20,https://szuavia.org/mobile/index.html,https://szuavia.org/mobile/index.html,szuavia.org,,,unknown,low,failed,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,深圳,23,,,Failed to fetch url
21,https://www.ssctcell.com/index,https://www.ssctcell.com/index,ssctcell.com,,,unknown,low,failed,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,深圳,24,,,Failed to fetch url
22,https://www.shenshang.org/,https://www.shenshang.org,shenshang.org,,大型专题活动,unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,深圳,25,2026-05-20T21:45:00.470754+00:00,393108aae7039fb36884da6660288cedf7c6376af5e558cbdaff5ff5092f4ced,
23,https://ecnia.glueup.cn/org/ecnia/events/,https://ecnia.glueup.cn/org/ecnia/events,ecnia.glueup.cn,,深圳外商投资企业协会,unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,深圳,26,2026-05-20T21:45:00.473608+00:00,1cfa87b042c53e82719b09ab8db71645443daed1856a92bf07f3fdc3abd0c4f7,
24,http://www.szeia.com/page72,http://www.szeia.com/page72,szeia.com,,[【继续教育平台上线】2024年继续教育专业课开课啦~](http://www.szeia.com/page95?article_id=880),unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,深圳,27,2026-05-20T21:45:00.474149+00:00,8aa1c6e12776d4129e9d7303a056674952e15244f24d9a2af3e9e4966f72d5d1,
25,http://www.szfa.com/extend/szfa.html,http://www.szfa.com/extend/szfa.html,szfa.com,,深圳家协,unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,深圳,28,2026-05-20T21:45:00.474745+00:00,ac62038ff5691d9d137b1b53b202a2425bd0030c076d3a396b14e90a00361a67,
26,https://www.szgfa.com/,https://www.szgfa.com,szgfa.com,,深圳市绿色金融协会,unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,深圳,29,2026-05-20T21:45:27.678345+00:00,0173dd17945d56638fe0b2026a8ec3250ab7c3c940edc54ae171fbe8474f0eed,
27,http://szurta.org/,http://szurta.org,szurta.org,,[首页Home](/),unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,深圳,30,2026-05-20T21:45:27.683450+00:00,880b51f3cec64e54bd432c760ab7bab4d3e3a773c2db21016904e925ca8e61d0,
28,https://www.samd.org.cn/home/index,https://www.samd.org.cn/home/index,samd.org.cn,,,unknown,low,failed,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,深圳,31,,,Failed to fetch url
29,https://www.yysz.cn/,https://www.yysz.cn,yysz.cn,,通知公告,unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,深圳,32,2026-05-20T21:45:27.684098+00:00,d4761506c159092f2c92eead2818d605574049395a15440607b716341966ece7,
30,http://www.sznea.cn/,http://www.sznea.cn,sznea.cn,,* [首页](/),unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,深圳,33,2026-05-20T21:45:27.684675+00:00,bd6143d97368e5282cd8660c868d3528042849a3925a36de86f56abb297fddbc,
31,http://www.szmma.org.cn/portal/index/index.html,http://www.szmma.org.cn/portal/index/index.html,szmma.org.cn,,新闻,unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,深圳,34,2026-05-20T21:45:45.715481+00:00,e2cd3007f9084fdc96b4968de5d7bc91651c51d26eafbc3ecad74b13257b3316,
32,https://www.szaicx.com/,https://www.szaicx.com,szaicx.com,,![](/uploads/20251014/6a78bce72f96629bb8f62464a314ead6.jpg),unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,深圳,35,2026-05-20T21:45:45.717916+00:00,b3545534b7a09cf8dc09095081edd13f16b95f3f907bc2a06c3971ccc0e6c148,
33,https://www.cnbayarea.org.cn/news/focus/content/post_167386.html,https://www.cnbayarea.org.cn/news/focus/content/post_167386.html,cnbayarea.org.cn,,深港澳科技联盟成立,media,medium,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,深圳,37,2026-05-20T21:45:45.718275+00:00,7e444ea34a2576c8a150445d89cfaf1810aab340e44d3a7cd583681d6642c5fd,
34,http://www.sziur.com/,http://www.sziur.com,sziur.com,,![关注公众号](/qrCode.jsp?cmd=mobiQR&_s=80&ide=&foreColor=%23000000&lanCode=),unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,深圳,38,2026-05-20T21:45:45.718620+00:00,fc76ded4e933a27ee41932ca3dc04027437cef1649947c0463b93659daa0510d,
35,https://newshub.sustech.edu.cn/html/202512/47084.html,https://newshub.sustech.edu.cn/html/202512/47084.html,newshub.sustech.edu.cn,,![](https://newshub.sustech.edu.cn/uploads/large/2025/12/111765438904619192.png),university,high,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,深圳,39,2026-05-20T21:45:45.719263+00:00,da72e762c4796ccc055792fc14c9daacba7d46086e3ff05f2ec3d0c7fe74d073,
36,https://www.gdsta.cn/kxxw/yw/content_51584,https://www.gdsta.cn/kxxw/yw/content_51584,gdsta.cn,,,unknown,low,failed,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,深圳,39,,,Failed to fetch url
37,https://www.chinago.world/?spm=..index.header_1.1&spm_prev=..page_2385077.header_1.1,https://www.chinago.world?spm=..index.header_1.1&spm_prev=..page_2385077.header_1.1,chinago.world,,跨境动态,unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,深圳,40,2026-05-20T21:46:14.065187+00:00,79aa4ad8df0bcca709bb3a7c30becc1a5519ed726e537397795d4000f0a1a775,
39,https://www.hkvca.com.hk/,https://www.hkvca.com.hk,hkvca.com.hk,,[Events](https://www.hkvca.com.hk/events/upcoming-event/),investor,medium_high,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,香港,2,2026-05-20T21:46:14.066585+00:00,1c62f794fa7e321046072b7bcf7dca09db881b0da632883c7b6c91f30e5143cf,
40,https://ftahk.org/tc,https://ftahk.org/tc,ftahk.org,,合作夥伴,unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,香港,3,2026-05-20T21:46:14.067157+00:00,76f944389018da3dfc015270dd484cd570a0a56b7dd4799330951f7e43007a8a,
41,https://hkba.club/,https://hkba.club,hkba.club,,香港區塊鏈協會 HKBA.club,unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,香港,4,2026-05-20T21:46:14.067859+00:00,7b86232bc9058b92fb3272739e6fd33dd3af0d29eca68a4b1647a15d2fc8f5b4,
42,https://hongkongai.org/cn/,https://hongkongai.org/cn,hongkongai.org,,[HKAI LABHKAI LAB](https://hongkongai.org/cn/),unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,香港,5,2026-05-20T21:46:25.603314+00:00,fe4ad4d35c79d28cbba61f12e90148e9a3037212a2edb49087f5ba06bdd2dbad,
43,https://www.hkgreenfinance.org/,https://www.hkgreenfinance.org,hkgreenfinance.org,,Dr. Ma Jun's Interview with HKTDC,unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,香港,6,2026-05-20T21:46:25.606676+00:00,95c9d2aecbb300382c754eea9de9f67ef0ecb274a4fa1877ff64bca0fcd7e380,
44,https://www.hkstp.org/en/,https://www.hkstp.org/en,hkstp.org,,Keep Up for I&T Tomorrow,science_park,high,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,香港,7,2026-05-20T21:46:25.607175+00:00,755f305b4d8899d4fed27e3bf4688c2989ef115577cb41ed2122a524d953b3c7,
45,https://www.astri.org/sc/,https://www.astri.org/sc,astri.org,,提升香港的,unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,香港,8,2026-05-20T21:46:25.607442+00:00,bc0485e94977150473cc9cdb2bf88c6b00748f2aec6bd61988b376b115d8093c,
46,https://www.hkpc.org/zh-CN,https://www.hkpc.org/zh-CN,hkpc.org,,,unknown,low,failed,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,香港,9,,,Failed to fetch url
47,https://www.mrdi.org.hk/zh-hant,https://www.mrdi.org.hk/zh-hant,mrdi.org.hk,,香港微電子研發院,unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,香港,10,2026-05-20T21:46:31.374408+00:00,a11e1ae889fcea8fd98e2d7979c5098255553a603fc8c33527b7c181f1c524d0,
48,https://hkitjc.org.hk/zh-hant/,https://hkitjc.org.hk/zh-hant,hkitjc.org.hk,,最新文章,unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,香港,11,2026-05-20T21:46:31.376174+00:00,5eaa21d300866d90ceb060696bb65fa3fc3ce89c6c103d3494c5075a0a88ec02,
49,https://www.iproa.org/web2023/web/,https://www.iproa.org/web2023/web,iproa.org,,[活動資訊](subpage.php?mid=40),unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,香港,12,2026-05-20T21:46:31.376870+00:00,41e0371dfe31a993c7fbfd12c5d3bf83d083ed66b201065e310280bce452f212,
50,https://www.hkeia.org/,https://www.hkeia.org,hkeia.org,,詳細資料,unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,香港,13,2026-05-20T21:46:31.377256+00:00,6212dbd509051f83b442a0d0ad15f59b99b7cca59b40606d13cf860647cc2431,
51,https://hkita.org.hk/,https://hkita.org.hk,hkita.org.hk,,,unknown,low,failed,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,香港,14,,,Failed to fetch url
52,https://smartcity.org.hk/index.php/en/,https://smartcity.org.hk/index.php/en,smartcity.org.hk,,Vision,unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,香港,15,2026-05-20T21:46:37.924174+00:00,36c39bdc6e5b061c04231315295844adead0b3f2267d0fee57eca4e5a702da4e,
53,https://hkati.hk/cn/,https://hkati.hk/cn,hkati.hk,,科创动态,unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,香港,16,2026-05-20T21:46:37.926201+00:00,85d2b07c28ca02de3e5172c765cdc353e09d89b7939fa307bb3cbcffa25b818e,
54,https://www.startup.org.hk/tc/,https://www.startup.org.hk/tc,startup.org.hk,,[第一屆 - 物聯網](/tc/programme/detail/1)  [第二屆 - 智慧能源及環保家居](/tc/programme/detail/2)  [第三屆 - 玩具及電子](https://cohort3.startup.org.hk/en/home)  [第四屆 - 食品科技](https://cohort4.startup.org.hk/en/home)  [第五屆 - 房地產科技 + ESG](http://cohort5.startup.org.hk/),unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,香港,17,2026-05-20T21:46:37.926699+00:00,f4711387168e33b93ea0b12eded90e8a61085b09d1dbd07f820209830e6dd19a,
55,https://www.hksi.org/hk/,https://www.hksi.org/hk,hksi.org,,加強業界標準,unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,香港,18,2026-05-20T21:46:37.927126+00:00,4a7effcb00426f8f9069959d2f948b1ecc77afef556d293cd72d1aa0737c1335,
56,http://hkpefa.org/,http://hkpefa.org,hkpefa.org,,Latest News & Publications,unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,香港,19,2026-05-20T21:46:37.927422+00:00,755ec58c010a8f355a20e3049e6c5e9d88cb80eef542893859698bfd474c4a9a,
57,https://hkifoa.com/,https://hkifoa.com,hkifoa.com,,H**KIFOA’s Mission**,unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,香港,20,2026-05-20T21:46:45.653887+00:00,db5ca927103de28205f8be547a2394cbae0488079ba0ca3e29fe587db22aed3b,
58,https://www.hkgcye.org.hk/,https://www.hkgcye.org.hk,hkgcye.org.hk,,為充滿熱誠的,unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,香港,21,2026-05-20T21:46:45.658415+00:00,7576d86bebe0b2d5502b1878c3f13dbd83081fd017a0d75d10bda32f70c86eba,
59,https://www.weventure.gov.hk/sc/gba_alliance/index.html,https://www.weventure.gov.hk/sc/gba_alliance/index.html,weventure.gov.hk,,联盟背景,government,very_high,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,香港,22,2026-05-20T21:46:45.659004+00:00,0eb34c2eb0e2f52bce8db84c3f339b9a5c0a3fbd40596ae80688656036ec6573,
60,https://newgen.org.hk/,https://newgen.org.hk,newgen.org.hk,,協會簡介,unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,香港,23,2026-05-20T21:46:45.659550+00:00,a81a74bb3e56d84a7ba5621059edc8445ae5364ae9eea7ee7d68d936b226a85b,
61,https://hkfyg.org.hk/zh/%e9%9d%92%e5%8d%94%e4%b8%bb%e9%a0%81-2/,https://hkfyg.org.hk/zh/%e9%9d%92%e5%8d%94%e4%b8%bb%e9%a0%81-2,hkfyg.org.hk,,**有您想知**,unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,香港,24,2026-05-20T21:46:45.659896+00:00,69d33274f72ab77b04c5f3d8c07e0ccc0fcb139dc442bf4ade9037ee32610884,
62,https://www.yelites.org/,https://www.yelites.org,yelites.org,,,unknown,low,failed,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,香港,25,,,Failed to fetch url
63,https://klnfas.hk/tc/%E6%9C%AC%E6%9C%83%E7%B0%A1%E4%BB%8B,https://klnfas.hk/tc/%E6%9C%AC%E6%9C%83%E7%B0%A1%E4%BB%8B,klnfas.hk,,|  |  |  |  |,unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,香港,26,2026-05-20T21:46:59.750297+00:00,cecb28e8216d4bfca36fae6aa55618b7f3c477fe93a0fcc53ab946f000e702e4,
64,https://www.poleungkuk.org.hk/,https://www.poleungkuk.org.hk,poleungkuk.org.hk,,[跳至主內容](/#main),unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,香港,27,2026-05-20T21:46:59.751897+00:00,2e297ecc0eb124196d49361494b25e6946c01afa47dbb1029bcb99ee901043e8,
65,https://www.mhtt.com.hk/,https://www.mhtt.com.hk,mhtt.com.hk,,,unknown,low,failed,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,香港,28,,,Failed to fetch url
66,https://www.cuhk.edu.hk/chinese/research/institutes.html,https://www.cuhk.edu.hk/chinese/research/institutes.html,cuhk.edu.hk,,研究所及研究中心,university,high,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,香港,29,2026-05-20T21:46:59.752753+00:00,ed85f581753329d318c0cd3ae9ecb0169401d13a70f3509f77b9b94a17abe257,
67,https://ec.hkust.edu.hk/,https://ec.hkust.edu.hk,ec.hkust.edu.hk,,**About Entrepreneurship Center**,university,high,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,香港,30,2026-05-20T21:47:04.861805+00:00,261093882b60dba5022a5dfaf5d150efd426eac4e3a335f22a1617c03a696bed,
68,https://www.polyu.edu.hk/kteo/entrepreneurship/community/polyu-innohub/?sc_lang=sc,https://www.polyu.edu.hk/kteo/entrepreneurship/community/polyu-innohub?sc_lang=sc,polyu.edu.hk,,创业中心 (InnoHub),university,high,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,香港,31,2026-05-20T21:47:04.864495+00:00,0d7ef212a8041fa3108f5026c63c05de7649a7bee357159656b2ceaf2bff928a,
69,https://www.easefund.eduhk.hk/,https://www.easefund.eduhk.hk,easefund.eduhk.hk,,About Us,university,high,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,香港,32,2026-05-20T21:47:04.865210+00:00,06f883591f82fd772ed12971b1382fff6c8a30824958c0483253420eb05b98b4,
70,https://www.hkcss.org.hk/,https://www.hkcss.org.hk,hkcss.org.hk,,[「營造東涌」發揮居民能力 凝聚互助力量](https://www.hkcss.org.hk/%e3%80%8c%e7%87%9f%e9%80%a0%e6%9d%b1%e6%b6%8c%e3%80%8d%e7%99%bc%e6%8f%ae%e5%b1%85%e6%b0%91%e8%83%bd%e5%8a%9b-%e5%87%9d%e8%81%9a%e4%ba%92%e5%8a%a9%e5%8a%9b%e9%87%8f/),unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,香港,33,2026-05-20T21:47:04.865748+00:00,d5e1e34d7579d5a19fe7dda2e32377f364a112d95c322b83394ccd1302c3fab1,
71,https://fses.hk/,https://fses.hk,fses.hk,,我們的成果,unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,香港,34,2026-05-20T21:47:04.867950+00:00,8db68ab352c219edfefe495a7109ba83db77ffbc88e6d931cc52fb514c7e8c54,
72,https://makerbay.net/,https://makerbay.net,makerbay.net,,Impact Model,unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,香港,35,2026-05-20T21:47:10.795675+00:00,8b937b148823f9192f0e90b4bed40ca6bb140625b1c60c1b856752ac5c84031c,
73,https://www.oxfam.org.hk/tc/,https://www.oxfam.org.hk/tc,oxfam.org.hk,,Oxfam’s Picks,unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,香港,36,2026-05-20T21:47:10.797417+00:00,1f1ced838a9301724772288a1c927c2b5f8a74258a861aa7dafc95c815c701b6,
74,https://sechamber.hk/zh_cn/home,https://sechamber.hk/zh_cn/home,sechamber.hk,,最新消息,unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,香港,37,2026-05-20T21:47:10.797825+00:00,2ec9872b56bf8cc2098a30310a7798a509d2a3e72672f7683d6944413e5cc066,
75,https://www.ypahk.com/,https://www.ypahk.com,ypahk.com,,青年專業聯盟,unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,香港,38,2026-05-20T21:47:10.798251+00:00,2c8ac13fb7bf1f3055c9caf99a78fcf445ae9ccd2f82809d2871787c27ca881b,
76,https://hkyic.org/,https://hkyic.org,hkyic.org,,近期活動,unknown,low,fetched,创新创业相关协会（深圳·香港）-2026.03.24.xlsx,香港,39,2026-05-20T21:47:10.798527+00:00,601d7de0d95c2c62fd3ebaae07eea8896e0e7b9b282a0948c7b43635bf15611f,
77,https://iicsh.pku.edu.cn/gywm/yyfhq.htm,https://iicsh.pku.edu.cn/gywm/yyfhq.htm,iicsh.pku.edu.cn,北京大学,燕缘孵化器-北京大学上海临港北京大学国际科技创新中心,university,high,fetched,双一流大学_孵化器_科技园05.10.xlsx,双一流大学_孵化器_科技园,2,2026-05-20T21:51:11.953037+00:00,528910b4355831e41f36732a34018a5812219a85c84eb82ba3a5be20fa150ca9,
78,https://iicsh.pku.edu.cn/qypy/thqy.htm,https://iicsh.pku.edu.cn/qypy/thqy.htm,iicsh.pku.edu.cn,北京大学,投后企业-北京大学上海临港北京大学国际科技创新中心,university,high,fetched,双一流大学_孵化器_科技园05.10.xlsx,双一流大学_孵化器_科技园,2,2026-05-20T21:51:11.958927+00:00,b464e7d779d153f8246386b3553d574fbb0d975738e720f9763b529ec535274d,
79,https://www.pkusp.com/,https://www.pkusp.com,pkusp.com,北京大学,北大科技园,university,high,fetched,双一流大学_孵化器_科技园05.10.xlsx,双一流大学_孵化器_科技园,3,2026-05-20T21:51:11.959542+00:00,07d2e626c8b2e7abdd7004a0c2ff10634286285292274873fc9a0a50fa02a800,
80,https://www.pkusp.com/serve/invest,https://www.pkusp.com/serve/invest,pkusp.com,北京大学,投资孵化_北大科技园,university,high,fetched,双一流大学_孵化器_科技园05.10.xlsx,双一流大学_孵化器_科技园,3,2026-05-20T21:51:11.960214+00:00,3b7864fecc303c043d7116459f4340b2f940b8321ab1c15eb06dc1d3b282a6c5,
81,https://kjkfb.pku.edu.cn/,https://kjkfb.pku.edu.cn,kjkfb.pku.edu.cn,北京大学,科技成果,university,high,fetched,双一流大学_孵化器_科技园05.10.xlsx,双一流大学_孵化器_科技园,4,2026-05-20T21:51:11.960699+00:00,915012efdd976767dfae8f23a9c35a409fb81f733b8a20a93a7127543f5ed00c,
82,http://www.tusholdings.com/h/tuspark/,http://www.tusholdings.com/h/tuspark,tusholdings.com,清华大学,清华科技园 - 启迪控股官网,university,high,fetched,双一流大学_孵化器_科技园05.10.xlsx,双一流大学_孵化器_科技园,5,2026-05-20T21:51:31.303962+00:00,c2eac072a4fab39cabe24721ce39c8b46dec560fcce3a64bf188299c2579ee1f,
83,http://www.tusholdings.com/h/incubation/,http://www.tusholdings.com/h/incubation,tusholdings.com,清华大学,[![](http://www.tusholdings.com/statics/s/images/index-img/logo.png)](http://www.tusholdings.com/),university,high,fetched,双一流大学_孵化器_科技园05.10.xlsx,双一流大学_孵化器_科技园,5,2026-05-20T21:51:31.308045+00:00,f7dc1f739c61049aba616a754962fec9b5f26aae8743138540c71a86d77d6aed,
