case_id,category,architecture,dimension,score,passed,label,critique
hk_university_commercialization_cuhk,hong_kong_university_commercialization,coverage_rag,faithfulness,1.0,True,pass,4 answer sentence(s) were strongly supported; 0 were weakly supported.
hk_university_commercialization_cuhk,hong_kong_university_commercialization,coverage_rag,answer_relevance,0.5545,True,pass,Answer matched 4 of 11 key question terms.
hk_university_commercialization_cuhk,hong_kong_university_commercialization,coverage_rag,context_support,1.0,True,pass,Context contained 1 of 1 required claim(s).
hk_university_commercialization_cuhk,hong_kong_university_commercialization,coverage_rag,answerability,1.0,True,pass,Answerability matched available context.
hk_university_commercialization_cuhk,hong_kong_university_commercialization,coverage_rag,self_containment,0.625,True,pass,Answer includes 5 of 8 important question terms.
hk_university_commercialization_cuhk,hong_kong_university_commercialization,plan_execute,context_relevance,0.6364,True,pass,Matched 7 of 11 question terms in retrieved context.
hk_university_commercialization_cuhk,hong_kong_university_commercialization,plan_execute,faithfulness,1.0,True,pass,4 answer sentence(s) were strongly supported; 0 were weakly supported.
hk_university_commercialization_cuhk,hong_kong_university_commercialization,plan_execute,answer_relevance,0.5545,True,pass,Answer matched 4 of 11 key question terms.
hk_university_commercialization_cuhk,hong_kong_university_commercialization,plan_execute,context_support,1.0,True,pass,Context contained 1 of 1 required claim(s).
hk_university_commercialization_cuhk,hong_kong_university_commercialization,plan_execute,answerability,1.0,True,pass,Answerability matched available context.
hk_university_commercialization_cuhk,hong_kong_university_commercialization,plan_execute,self_containment,0.625,True,pass,Answer includes 5 of 8 important question terms.
hk_university_commercialization_cuhk,hong_kong_university_commercialization,react_loop,context_relevance,0.6364,True,pass,Matched 7 of 11 question terms in retrieved context.
hk_university_commercialization_cuhk,hong_kong_university_commercialization,react_loop,faithfulness,1.0,True,pass,4 answer sentence(s) were strongly supported; 0 were weakly supported.
hk_university_commercialization_cuhk,hong_kong_university_commercialization,react_loop,answer_relevance,0.5545,True,pass,Answer matched 4 of 11 key question terms.
hk_university_commercialization_cuhk,hong_kong_university_commercialization,react_loop,context_support,1.0,True,pass,Context contained 1 of 1 required claim(s).
hk_university_commercialization_cuhk,hong_kong_university_commercialization,react_loop,answerability,1.0,True,pass,Answerability matched available context.
hk_university_commercialization_cuhk,hong_kong_university_commercialization,react_loop,self_containment,0.625,True,pass,Answer includes 5 of 8 important question terms.
hk_university_support_comparison,comparison,deterministic_controller,context_relevance,0.5385,False,fail,Matched 7 of 13 question terms in retrieved context.
hk_university_support_comparison,comparison,deterministic_controller,faithfulness,0.8571,True,pass,6 answer sentence(s) were strongly supported; 0 were weakly supported.
hk_university_support_comparison,comparison,deterministic_controller,answer_relevance,0.3692,False,fail,Answer matched 5 of 13 key question terms.
hk_university_support_comparison,comparison,deterministic_controller,context_support,1.0,True,pass,Context contained 3 of 3 required claim(s).
hk_university_support_comparison,comparison,deterministic_controller,answerability,1.0,True,pass,Answerability matched available context.
hk_university_support_comparison,comparison,deterministic_controller,self_containment,0.5,True,pass,Answer includes 4 of 8 important question terms.
hk_university_support_comparison,comparison,coverage_rag,context_relevance,0.5385,False,fail,Matched 7 of 13 question terms in retrieved context.
hk_university_support_comparison,comparison,coverage_rag,faithfulness,1.0,True,pass,4 answer sentence(s) were strongly supported; 0 were weakly supported.
hk_university_support_comparison,comparison,coverage_rag,answer_relevance,0.3692,False,fail,Answer matched 5 of 13 key question terms.
hk_university_support_comparison,comparison,coverage_rag,context_support,1.0,True,pass,Context contained 3 of 3 required claim(s).
hk_university_support_comparison,comparison,coverage_rag,answerability,1.0,True,pass,Answerability matched available context.
hk_university_support_comparison,comparison,coverage_rag,self_containment,0.5,True,pass,Answer includes 4 of 8 important question terms.
hk_university_support_comparison,comparison,plan_execute,context_relevance,0.4615,False,fail,Matched 6 of 13 question terms in retrieved context.
hk_university_support_comparison,comparison,plan_execute,faithfulness,1.0,True,pass,4 answer sentence(s) were strongly supported; 0 were weakly supported.
hk_university_support_comparison,comparison,plan_execute,answer_relevance,0.3692,False,fail,Answer matched 5 of 13 key question terms.
hk_university_support_comparison,comparison,plan_execute,context_support,0.3333,False,fail,Context contained 1 of 3 required claim(s).
hk_university_support_comparison,comparison,plan_execute,answerability,1.0,True,pass,Answerability matched available context.
hk_university_support_comparison,comparison,plan_execute,self_containment,0.5,True,pass,Answer includes 4 of 8 important question terms.
hk_university_support_comparison,comparison,react_loop,context_relevance,0.5385,False,fail,Matched 7 of 13 question terms in retrieved context.
hk_university_support_comparison,comparison,react_loop,faithfulness,1.0,True,pass,4 answer sentence(s) were strongly supported; 0 were weakly supported.
hk_university_support_comparison,comparison,react_loop,answer_relevance,0.3692,False,fail,Answer matched 5 of 13 key question terms.
hk_university_support_comparison,comparison,react_loop,context_support,1.0,True,pass,Context contained 3 of 3 required claim(s).
hk_university_support_comparison,comparison,react_loop,answerability,1.0,True,pass,Answerability matched available context.
hk_university_support_comparison,comparison,react_loop,self_containment,0.5,True,pass,Answer includes 4 of 8 important question terms.
hk_startup_support_official_sources,official_source_audit,deterministic_controller,context_relevance,0.6667,True,pass,Matched 8 of 12 question terms in retrieved context.
hk_startup_support_official_sources,official_source_audit,deterministic_controller,faithfulness,0.8,True,pass,4 answer sentence(s) were strongly supported; 0 were weakly supported.
hk_startup_support_official_sources,official_source_audit,deterministic_controller,answer_relevance,0.5333,False,fail,Answer matched 4 of 12 key question terms.
hk_startup_support_official_sources,official_source_audit,deterministic_controller,context_support,1.0,True,pass,Context contained 1 of 1 required claim(s).
hk_startup_support_official_sources,official_source_audit,deterministic_controller,answerability,1.0,True,pass,Answerability matched available context.
hk_startup_support_official_sources,official_source_audit,deterministic_controller,self_containment,0.5,True,pass,Answer includes 4 of 8 important question terms.
hk_startup_support_official_sources,official_source_audit,coverage_rag,context_relevance,0.6667,True,pass,Matched 8 of 12 question terms in retrieved context.
hk_startup_support_official_sources,official_source_audit,coverage_rag,faithfulness,1.0,True,pass,4 answer sentence(s) were strongly supported; 0 were weakly supported.
hk_startup_support_official_sources,official_source_audit,coverage_rag,answer_relevance,0.5333,False,fail,Answer matched 4 of 12 key question terms.
hk_startup_support_official_sources,official_source_audit,coverage_rag,context_support,1.0,True,pass,Context contained 1 of 1 required claim(s).
hk_startup_support_official_sources,official_source_audit,coverage_rag,answerability,1.0,True,pass,Answerability matched available context.
hk_startup_support_official_sources,official_source_audit,coverage_rag,self_containment,0.5,True,pass,Answer includes 4 of 8 important question terms.
hk_startup_support_official_sources,official_source_audit,plan_execute,context_relevance,0.5833,True,pass,Matched 7 of 12 question terms in retrieved context.
hk_startup_support_official_sources,official_source_audit,plan_execute,faithfulness,1.0,True,pass,4 answer sentence(s) were strongly supported; 0 were weakly supported.
hk_startup_support_official_sources,official_source_audit,plan_execute,answer_relevance,0.5333,False,fail,Answer matched 4 of 12 key question terms.
hk_startup_support_official_sources,official_source_audit,plan_execute,context_support,1.0,True,pass,Context contained 1 of 1 required claim(s).
hk_startup_support_official_sources,official_source_audit,plan_execute,answerability,1.0,True,pass,Answerability matched available context.
hk_startup_support_official_sources,official_source_audit,plan_execute,self_containment,0.5,True,pass,Answer includes 4 of 8 important question terms.
hk_startup_support_official_sources,official_source_audit,react_loop,context_relevance,0.6667,True,pass,Matched 8 of 12 question terms in retrieved context.
hk_startup_support_official_sources,official_source_audit,react_loop,faithfulness,1.0,True,pass,4 answer sentence(s) were strongly supported; 0 were weakly supported.
hk_startup_support_official_sources,official_source_audit,react_loop,answer_relevance,0.5333,False,fail,Answer matched 4 of 12 key question terms.
hk_startup_support_official_sources,official_source_audit,react_loop,context_support,1.0,True,pass,Context contained 1 of 1 required claim(s).
hk_startup_support_official_sources,official_source_audit,react_loop,answerability,1.0,True,pass,Answerability matched available context.
hk_startup_support_official_sources,official_source_audit,react_loop,self_containment,0.5,True,pass,Answer includes 4 of 8 important question terms.
hku_cuhk_startup_examples,startup_examples,deterministic_controller,context_relevance,0.5714,True,pass,Matched 4 of 7 question terms in retrieved context.
hku_cuhk_startup_examples,startup_examples,deterministic_controller,faithfulness,0.8333,True,pass,5 answer sentence(s) were strongly supported; 0 were weakly supported.
hku_cuhk_startup_examples,startup_examples,deterministic_controller,answer_relevance,0.4,False,fail,Answer matched 1 of 7 key question terms.
hku_cuhk_startup_examples,startup_examples,deterministic_controller,context_support,1.0,True,pass,Context contained 1 of 1 required claim(s).
hku_cuhk_startup_examples,startup_examples,deterministic_controller,answerability,1.0,True,pass,Answerability matched available context.
hku_cuhk_startup_examples,startup_examples,deterministic_controller,self_containment,0.4286,False,fail,Answer includes 3 of 7 important question terms.
hku_cuhk_startup_examples,startup_examples,coverage_rag,context_relevance,0.5714,True,pass,Matched 4 of 7 question terms in retrieved context.
hku_cuhk_startup_examples,startup_examples,coverage_rag,faithfulness,1.0,True,pass,4 answer sentence(s) were strongly supported; 0 were weakly supported.
hku_cuhk_startup_examples,startup_examples,coverage_rag,answer_relevance,0.4,False,fail,Answer matched 1 of 7 key question terms.
hku_cuhk_startup_examples,startup_examples,coverage_rag,context_support,1.0,True,pass,Context contained 1 of 1 required claim(s).
hku_cuhk_startup_examples,startup_examples,coverage_rag,answerability,1.0,True,pass,Answerability matched available context.
hku_cuhk_startup_examples,startup_examples,coverage_rag,self_containment,0.4286,False,fail,Answer includes 3 of 7 important question terms.
hku_cuhk_startup_examples,startup_examples,plan_execute,context_relevance,0.4286,False,fail,Matched 3 of 7 question terms in retrieved context.
hku_cuhk_startup_examples,startup_examples,plan_execute,faithfulness,1.0,True,pass,3 answer sentence(s) were strongly supported; 0 were weakly supported.
hku_cuhk_startup_examples,startup_examples,plan_execute,answer_relevance,0.4,False,fail,Answer matched 1 of 7 key question terms.
hku_cuhk_startup_examples,startup_examples,plan_execute,context_support,1.0,True,pass,Context contained 1 of 1 required claim(s).
hku_cuhk_startup_examples,startup_examples,plan_execute,answerability,1.0,True,pass,Answerability matched available context.
hku_cuhk_startup_examples,startup_examples,plan_execute,self_containment,0.4286,False,fail,Answer includes 3 of 7 important question terms.
hku_cuhk_startup_examples,startup_examples,react_loop,context_relevance,0.5714,True,pass,Matched 4 of 7 question terms in retrieved context.
hku_cuhk_startup_examples,startup_examples,react_loop,faithfulness,1.0,True,pass,4 answer sentence(s) were strongly supported; 0 were weakly supported.
hku_cuhk_startup_examples,startup_examples,react_loop,answer_relevance,0.4,False,fail,Answer matched 1 of 7 key question terms.
hku_cuhk_startup_examples,startup_examples,react_loop,context_support,1.0,True,pass,Context contained 1 of 1 required claim(s).
hku_cuhk_startup_examples,startup_examples,react_loop,answerability,1.0,True,pass,Answerability matched available context.
hku_cuhk_startup_examples,startup_examples,react_loop,self_containment,0.4286,False,fail,Answer includes 3 of 7 important question terms.
shenzhen_commercialization_policy,shenzhen_policy,deterministic_controller,context_relevance,0.8,True,pass,Matched 8 of 10 question terms in retrieved context.
shenzhen_commercialization_policy,shenzhen_policy,deterministic_controller,faithfulness,0.8333,True,pass,5 answer sentence(s) were strongly supported; 0 were weakly supported.
shenzhen_commercialization_policy,shenzhen_policy,deterministic_controller,answer_relevance,0.28,False,fail,Answer matched 4 of 10 key question terms.
shenzhen_commercialization_policy,shenzhen_policy,deterministic_controller,context_support,0.0,False,fail,Context contained 0 of 1 required claim(s).
shenzhen_commercialization_policy,shenzhen_policy,deterministic_controller,answerability,1.0,True,pass,Answerability matched available context.
shenzhen_commercialization_policy,shenzhen_policy,deterministic_controller,self_containment,0.375,False,fail,Answer includes 3 of 8 important question terms.
shenzhen_commercialization_policy,shenzhen_policy,coverage_rag,context_relevance,0.8,True,pass,Matched 8 of 10 question terms in retrieved context.
shenzhen_commercialization_policy,shenzhen_policy,coverage_rag,faithfulness,1.0,True,pass,4 answer sentence(s) were strongly supported; 0 were weakly supported.
shenzhen_commercialization_policy,shenzhen_policy,coverage_rag,answer_relevance,0.28,False,fail,Answer matched 4 of 10 key question terms.
shenzhen_commercialization_policy,shenzhen_policy,coverage_rag,context_support,0.0,False,fail,Context contained 0 of 1 required claim(s).
shenzhen_commercialization_policy,shenzhen_policy,coverage_rag,answerability,1.0,True,pass,Answerability matched available context.
shenzhen_commercialization_policy,shenzhen_policy,coverage_rag,self_containment,0.375,False,fail,Answer includes 3 of 8 important question terms.
shenzhen_commercialization_policy,shenzhen_policy,plan_execute,context_relevance,0.7,True,pass,Matched 7 of 10 question terms in retrieved context.
shenzhen_commercialization_policy,shenzhen_policy,plan_execute,faithfulness,1.0,True,pass,4 answer sentence(s) were strongly supported; 0 were weakly supported.
shenzhen_commercialization_policy,shenzhen_policy,plan_execute,answer_relevance,0.28,False,fail,Answer matched 4 of 10 key question terms.
shenzhen_commercialization_policy,shenzhen_policy,plan_execute,context_support,0.0,False,fail,Context contained 0 of 1 required claim(s).
shenzhen_commercialization_policy,shenzhen_policy,plan_execute,answerability,1.0,True,pass,Answerability matched available context.
shenzhen_commercialization_policy,shenzhen_policy,plan_execute,self_containment,0.375,False,fail,Answer includes 3 of 8 important question terms.
shenzhen_commercialization_policy,shenzhen_policy,react_loop,context_relevance,0.8,True,pass,Matched 8 of 10 question terms in retrieved context.
shenzhen_commercialization_policy,shenzhen_policy,react_loop,faithfulness,1.0,True,pass,4 answer sentence(s) were strongly supported; 0 were weakly supported.
shenzhen_commercialization_policy,shenzhen_policy,react_loop,answer_relevance,0.28,False,fail,Answer matched 4 of 10 key question terms.
shenzhen_commercialization_policy,shenzhen_policy,react_loop,context_support,0.0,False,fail,Context contained 0 of 1 required claim(s).
shenzhen_commercialization_policy,shenzhen_policy,react_loop,answerability,1.0,True,pass,Answerability matched available context.
shenzhen_commercialization_policy,shenzhen_policy,react_loop,self_containment,0.375,False,fail,Answer includes 3 of 8 important question terms.
shenzhen_talent_and_training_support,shenzhen_policy,deterministic_controller,context_relevance,0.5385,False,fail,Matched 7 of 13 question terms in retrieved context.
shenzhen_talent_and_training_support,shenzhen_policy,deterministic_controller,faithfulness,0.8571,True,pass,6 answer sentence(s) were strongly supported; 0 were weakly supported.
shenzhen_talent_and_training_support,shenzhen_policy,deterministic_controller,answer_relevance,0.1077,False,fail,Answer matched 2 of 13 key question terms.
shenzhen_talent_and_training_support,shenzhen_policy,deterministic_controller,context_support,1.0,True,pass,Context contained 1 of 1 required claim(s).
shenzhen_talent_and_training_support,shenzhen_policy,deterministic_controller,answerability,1.0,True,pass,Answerability matched available context.
shenzhen_talent_and_training_support,shenzhen_policy,deterministic_controller,self_containment,0.375,False,fail,Answer includes 3 of 8 important question terms.
shenzhen_talent_and_training_support,shenzhen_policy,coverage_rag,context_relevance,0.5385,False,fail,Matched 7 of 13 question terms in retrieved context.
shenzhen_talent_and_training_support,shenzhen_policy,coverage_rag,faithfulness,1.0,True,pass,4 answer sentence(s) were strongly supported; 0 were weakly supported.
shenzhen_talent_and_training_support,shenzhen_policy,coverage_rag,answer_relevance,0.0538,False,fail,Answer matched 1 of 13 key question terms.
shenzhen_talent_and_training_support,shenzhen_policy,coverage_rag,context_support,1.0,True,pass,Context contained 1 of 1 required claim(s).
shenzhen_talent_and_training_support,shenzhen_policy,coverage_rag,answerability,1.0,True,pass,Answerability matched available context.
shenzhen_talent_and_training_support,shenzhen_policy,coverage_rag,self_containment,0.25,False,fail,Answer includes 2 of 8 important question terms.
shenzhen_talent_and_training_support,shenzhen_policy,plan_execute,context_relevance,0.3846,False,fail,Matched 5 of 13 question terms in retrieved context.
shenzhen_talent_and_training_support,shenzhen_policy,plan_execute,faithfulness,1.0,True,pass,4 answer sentence(s) were strongly supported; 0 were weakly supported.
shenzhen_talent_and_training_support,shenzhen_policy,plan_execute,answer_relevance,0.1077,False,fail,Answer matched 2 of 13 key question terms.
shenzhen_talent_and_training_support,shenzhen_policy,plan_execute,context_support,0.0,False,fail,Context contained 0 of 1 required claim(s).
shenzhen_talent_and_training_support,shenzhen_policy,plan_execute,answerability,1.0,True,pass,Answerability matched available context.
shenzhen_talent_and_training_support,shenzhen_policy,plan_execute,self_containment,0.375,False,fail,Answer includes 3 of 8 important question terms.
shenzhen_talent_and_training_support,shenzhen_policy,react_loop,context_relevance,0.5385,False,fail,Matched 7 of 13 question terms in retrieved context.
shenzhen_talent_and_training_support,shenzhen_policy,react_loop,faithfulness,1.0,True,pass,4 answer sentence(s) were strongly supported; 0 were weakly supported.
shenzhen_talent_and_training_support,shenzhen_policy,react_loop,answer_relevance,0.0538,False,fail,Answer matched 1 of 13 key question terms.
shenzhen_talent_and_training_support,shenzhen_policy,react_loop,context_support,1.0,True,pass,Context contained 1 of 1 required claim(s).
shenzhen_talent_and_training_support,shenzhen_policy,react_loop,answerability,1.0,True,pass,Answerability matched available context.
shenzhen_talent_and_training_support,shenzhen_policy,react_loop,self_containment,0.25,False,fail,Answer includes 2 of 8 important question terms.
shenzhen_vc_and_sme_policy,shenzhen_policy,deterministic_controller,context_relevance,0.625,True,pass,Matched 10 of 16 question terms in retrieved context.
shenzhen_vc_and_sme_policy,shenzhen_policy,deterministic_controller,faithfulness,0.8571,True,pass,6 answer sentence(s) were strongly supported; 0 were weakly supported.
shenzhen_vc_and_sme_policy,shenzhen_policy,deterministic_controller,answer_relevance,0.2625,False,fail,Answer matched 6 of 16 key question terms.
shenzhen_vc_and_sme_policy,shenzhen_policy,deterministic_controller,context_support,0.0,False,fail,Context contained 0 of 1 required claim(s).
shenzhen_vc_and_sme_policy,shenzhen_policy,deterministic_controller,answerability,1.0,True,pass,Answerability matched available context.
shenzhen_vc_and_sme_policy,shenzhen_policy,deterministic_controller,self_containment,0.5,True,pass,Answer includes 4 of 8 important question terms.
shenzhen_vc_and_sme_policy,shenzhen_policy,coverage_rag,context_relevance,0.625,True,pass,Matched 10 of 16 question terms in retrieved context.
shenzhen_vc_and_sme_policy,shenzhen_policy,coverage_rag,faithfulness,1.0,True,pass,4 answer sentence(s) were strongly supported; 0 were weakly supported.
shenzhen_vc_and_sme_policy,shenzhen_policy,coverage_rag,answer_relevance,0.2188,False,fail,Answer matched 5 of 16 key question terms.
shenzhen_vc_and_sme_policy,shenzhen_policy,coverage_rag,context_support,0.0,False,fail,Context contained 0 of 1 required claim(s).
shenzhen_vc_and_sme_policy,shenzhen_policy,coverage_rag,answerability,1.0,True,pass,Answerability matched available context.
shenzhen_vc_and_sme_policy,shenzhen_policy,coverage_rag,self_containment,0.5,True,pass,Answer includes 4 of 8 important question terms.
shenzhen_vc_and_sme_policy,shenzhen_policy,plan_execute,context_relevance,0.4375,False,fail,Matched 7 of 16 question terms in retrieved context.
shenzhen_vc_and_sme_policy,shenzhen_policy,plan_execute,faithfulness,1.0,True,pass,4 answer sentence(s) were strongly supported; 0 were weakly supported.
shenzhen_vc_and_sme_policy,shenzhen_policy,plan_execute,answer_relevance,0.2188,False,fail,Answer matched 5 of 16 key question terms.
shenzhen_vc_and_sme_policy,shenzhen_policy,plan_execute,context_support,0.0,False,fail,Context contained 0 of 1 required claim(s).
shenzhen_vc_and_sme_policy,shenzhen_policy,plan_execute,answerability,1.0,True,pass,Answerability matched available context.
shenzhen_vc_and_sme_policy,shenzhen_policy,plan_execute,self_containment,0.5,True,pass,Answer includes 4 of 8 important question terms.
shenzhen_vc_and_sme_policy,shenzhen_policy,react_loop,context_relevance,0.625,True,pass,Matched 10 of 16 question terms in retrieved context.
shenzhen_vc_and_sme_policy,shenzhen_policy,react_loop,faithfulness,1.0,True,pass,4 answer sentence(s) were strongly supported; 0 were weakly supported.
shenzhen_vc_and_sme_policy,shenzhen_policy,react_loop,answer_relevance,0.2188,False,fail,Answer matched 5 of 16 key question terms.
shenzhen_vc_and_sme_policy,shenzhen_policy,react_loop,context_support,0.0,False,fail,Context contained 0 of 1 required claim(s).
shenzhen_vc_and_sme_policy,shenzhen_policy,react_loop,answerability,1.0,True,pass,Answerability matched available context.
shenzhen_vc_and_sme_policy,shenzhen_policy,react_loop,self_containment,0.5,True,pass,Answer includes 4 of 8 important question terms.
hong_kong_vs_shenzhen_support_model,cross_border_comparison,deterministic_controller,context_relevance,0.6364,True,pass,Matched 7 of 11 question terms in retrieved context.
hong_kong_vs_shenzhen_support_model,cross_border_comparison,deterministic_controller,faithfulness,0.8571,True,pass,6 answer sentence(s) were strongly supported; 0 were weakly supported.
hong_kong_vs_shenzhen_support_model,cross_border_comparison,deterministic_controller,answer_relevance,0.0636,False,fail,Answer matched 1 of 11 key question terms.
hong_kong_vs_shenzhen_support_model,cross_border_comparison,deterministic_controller,context_support,0.5,False,fail,Context contained 1 of 2 required claim(s).
hong_kong_vs_shenzhen_support_model,cross_border_comparison,deterministic_controller,answerability,1.0,True,pass,Answerability matched available context.
hong_kong_vs_shenzhen_support_model,cross_border_comparison,deterministic_controller,self_containment,0.25,False,fail,Answer includes 2 of 8 important question terms.
hong_kong_vs_shenzhen_support_model,cross_border_comparison,coverage_rag,context_relevance,0.6364,True,pass,Matched 7 of 11 question terms in retrieved context.
hong_kong_vs_shenzhen_support_model,cross_border_comparison,coverage_rag,faithfulness,1.0,True,pass,4 answer sentence(s) were strongly supported; 0 were weakly supported.
hong_kong_vs_shenzhen_support_model,cross_border_comparison,coverage_rag,answer_relevance,0.0636,False,fail,Answer matched 1 of 11 key question terms.
hong_kong_vs_shenzhen_support_model,cross_border_comparison,coverage_rag,context_support,0.5,False,fail,Context contained 1 of 2 required claim(s).
hong_kong_vs_shenzhen_support_model,cross_border_comparison,coverage_rag,answerability,1.0,True,pass,Answerability matched available context.
hong_kong_vs_shenzhen_support_model,cross_border_comparison,coverage_rag,self_containment,0.125,False,fail,Answer includes 1 of 8 important question terms.
hong_kong_vs_shenzhen_support_model,cross_border_comparison,plan_execute,context_relevance,0.7273,True,pass,Matched 8 of 11 question terms in retrieved context.
hong_kong_vs_shenzhen_support_model,cross_border_comparison,plan_execute,faithfulness,1.0,True,pass,4 answer sentence(s) were strongly supported; 0 were weakly supported.
hong_kong_vs_shenzhen_support_model,cross_border_comparison,plan_execute,answer_relevance,0.0636,False,fail,Answer matched 1 of 11 key question terms.
hong_kong_vs_shenzhen_support_model,cross_border_comparison,plan_execute,context_support,0.5,False,fail,Context contained 1 of 2 required claim(s).
hong_kong_vs_shenzhen_support_model,cross_border_comparison,plan_execute,answerability,1.0,True,pass,Answerability matched available context.
hong_kong_vs_shenzhen_support_model,cross_border_comparison,plan_execute,self_containment,0.125,False,fail,Answer includes 1 of 8 important question terms.
hong_kong_vs_shenzhen_support_model,cross_border_comparison,react_loop,context_relevance,0.6364,True,pass,Matched 7 of 11 question terms in retrieved context.
hong_kong_vs_shenzhen_support_model,cross_border_comparison,react_loop,faithfulness,1.0,True,pass,4 answer sentence(s) were strongly supported; 0 were weakly supported.
hong_kong_vs_shenzhen_support_model,cross_border_comparison,react_loop,answer_relevance,0.0636,False,fail,Answer matched 1 of 11 key question terms.
hong_kong_vs_shenzhen_support_model,cross_border_comparison,react_loop,context_support,0.5,False,fail,Context contained 1 of 2 required claim(s).
hong_kong_vs_shenzhen_support_model,cross_border_comparison,react_loop,answerability,1.0,True,pass,Answerability matched available context.
hong_kong_vs_shenzhen_support_model,cross_border_comparison,react_loop,self_containment,0.125,False,fail,Answer includes 1 of 8 important question terms.
cross_border_data_gaps,gap_analysis,deterministic_controller,context_relevance,0.6,True,pass,Matched 9 of 15 question terms in retrieved context.
cross_border_data_gaps,gap_analysis,deterministic_controller,faithfulness,0.8889,True,pass,8 answer sentence(s) were strongly supported; 0 were weakly supported.
cross_border_data_gaps,gap_analysis,deterministic_controller,answer_relevance,0.3833,False,fail,Answer matched 5 of 15 key question terms.
cross_border_data_gaps,gap_analysis,deterministic_controller,context_support,0.5,False,fail,Context contained 1 of 2 required claim(s).
